amount,account_age,holder_age,account_balance,transaction_time,entry_type,gender,broswer,avs,cvv,connection_type,card_number,account_type,location,bank,label
11278,1408,30,2775,7,online,male,Mozilla/5.0,y,6641,https,531,credit,Bulawayo,Agribank,False
9198,8027,48,2980,5,magnetic strip,male,Chrome/41.0.2272.89,n,7743,https,361,debit,Gweru,Steward Bank,False
12094,4034,27,2642,10,magnetic strip,male,Chrome/41.0.2272.89,n,5910,https,472,credit,Bulawayo,FBC Bank,False
11905,1871,27,5985,5,online,female,Mozilla/5.0,y,4616,https,469,credit,Bulawayo,BANC ABC,False
2982,5712,39,5350,3,chip,female,Mozilla/5.0,n,7624,http,410,credit,Kwekwe,Agribank,False
1059,3775,37,4371,11,chip,female,Chrome/41.0.2272.89,n,3197,https,382,debit,Bulawayo,BANC ABC,False
6436,2692,31,2748,10,chip,female,Safari/537.36,n,4199,http,402,debit,Bulawayo,BANC ABC,False
4242,5035,52,819,2,magnetic strip,female,Safari/537.36,y,2523,https,450,debit,Gweru,Agribank,False
5692,6369,34,2850,9,online,female,Safari/537.36,n,8773,http,680,debit,Harare,BANC ABC,False
14647,5989,33,4475,13,chip,male,Safari/537.36,n,2788,http,896,debit,Rusape,Agribank,False
5864,8602,32,5811,12,online,male,Safari/537.36,n,8334,https,922,debit,Bulawayo,Agribank,False
5795,9735,35,2400,11,magnetic strip,female,Mozilla/5.0,y,6568,https,842,debit,Bulawayo,Agribank,False
11767,8029,38,2571,12,online,female,Mozilla/5.0,n,6948,http,231,debit,Kwekwe,Steward Bank,False
3067,7240,31,719,7,chip,male,Mozilla/5.0,y,6896,https,751,debit,Hwange,First Capital Bank,False
14749,6095,30,1238,7,online,female,Safari/537.36,n,8096,https,293,credit,Bulawayo,Steward Bank,False
13783,8119,34,4059,9,magnetic strip,female,Mozilla/5.0,n,6461,http,932,debit,Bulawayo,Agribank,False
1179,3940,47,2025,12,online,female,Chrome/41.0.2272.89,y,1087,https,888,debit,Bulawayo,Steward Bank,False
2594,2742,39,2048,9,online,female,Chrome/41.0.2272.89,n,7057,http,473,debit,Harare,First Capital Bank,False
5186,7965,38,919,1,chip,male,Mozilla/5.0,y,4774,https,638,debit,Harare,Agribank,False
6052,5794,47,3896,4,chip,female,Mozilla/5.0,y,7152,http,665,credit,Gweru,BANC ABC,False
9301,9349,47,5409,5,online,male,Mozilla/5.0,n,7131,https,944,debit,Rusape,First Capital Bank,False
5844,9077,43,5663,12,chip,female,Mozilla/5.0,y,3402,http,630,debit,Bulawayo,Steward Bank,False
6404,3185,47,3085,11,online,female,Chrome/41.0.2272.89,n,5939,https,745,credit,Bulawayo,Steward Bank,False
2203,5575,36,5330,10,online,female,Chrome/41.0.2272.89,y,6195,http,254,debit,Harare,BANC ABC,False
4287,8816,26,3146,12,chip,female,Linux x86_64,n,7995,http,394,debit,Gweru,CBZ Bank,False
5506,4238,50,1717,9,magnetic strip,male,Safari/537.36,y,5127,http,444,credit,Kwekwe,Agribank,False
1815,4042,41,4820,13,online,female,Safari/537.36,n,4515,https,915,credit,Gweru,Agribank,False
12988,3518,38,1932,4,magnetic strip,male,Mozilla/5.0,n,6650,https,904,debit,Kwekwe,Agribank,False
10211,4993,38,5500,11,magnetic strip,female,Safari/537.36,n,8251,http,778,debit,Rusape,CBZ Bank,False
6002,7854,27,2166,5,online,female,Mozilla/5.0,n,6395,https,345,debit,Hwange,Agribank,False
3226,9569,52,2362,1,chip,male,Safari/537.36,y,3285,http,797,credit,Bulawayo,Agribank,False
2631,9737,47,2480,2,online,female,Safari/537.36,y,1810,https,125,debit,Harare,CBZ Bank,False
1016,8066,41,1611,8,magnetic strip,female,Safari/537.36,n,9466,https,479,credit,Hwange,First Capital Bank,False
11087,3184,37,1770,13,chip,female,Safari/537.36,y,6126,http,854,debit,Bulawayo,Agribank,False
9825,6399,41,2938,3,magnetic strip,female,Chrome/41.0.2272.89,y,6004,http,805,credit,Bulawayo,CBZ Bank,False
14518,312,45,5424,1,chip,female,Safari/537.36,n,7060,http,192,debit,Rusape,Agribank,False
8992,6062,27,3434,12,online,female,lk/41.0.2272.89,n,4230,https,156,debit,Harare,CBZ Bank,False
6182,7564,38,668,10,chip,female,lk/41.0.2272.89,n,1849,http,813,debit,Harare,Agribank,False
14642,97,43,5050,9,online,female,Chrome/41.0.2272.89,n,7304,http,130,credit,Kwekwe,Agribank,False
10824,2757,27,3069,9,magnetic strip,female,Mozilla/5.0,n,7659,https,850,credit,Kwekwe,CBZ Bank,False
6972,7802,25,5098,10,chip,male,Chrome/41.0.2272.89,y,5348,https,296,debit,Gweru,Agribank,False
1988,1904,39,4514,11,chip,female,Safari/537.36,n,4903,https,856,debit,Kwekwe,Agribank,False
14951,4299,47,2690,5,online,female,AppleWebKit/537.36,y,2943,https,286,credit,Hwange,First Capital Bank,False
2605,8162,51,2343,10,magnetic strip,female,Mozilla/5.0,y,4624,http,842,credit,Rusape,Agribank,False
1808,10689,31,5001,2,online,female,Mozilla/5.0,y,6545,http,623,debit,Bindura,BANC ABC,False
14291,524,56,1143,9,online,female,Chrome/41.0.2272.89,n,9503,http,412,debit,Kwekwe,First Capital Bank,False
615,10779,29,1980,4,magnetic strip,female,Mozilla/5.0,n,1535,https,193,debit,Kwekwe,FBC Bank,False
12480,1226,29,787,1,magnetic strip,male,Mozilla/5.0,y,1794,http,973,credit,Gweru,Agribank,False
9250,5448,49,2957,9,chip,female,Chrome/41.0.2272.89,n,1459,http,394,credit,Harare,BANC ABC,False
4126,8320,27,5807,1,magnetic strip,female,Mozilla/5.0,n,8672,http,180,debit,Hwange,First Capital Bank,False
5397,3872,40,5847,5,magnetic strip,male,Mozilla/5.0,y,9667,http,650,credit,Kwekwe,FBC Bank,False
936,10334,47,492,8,chip,male,Chrome/41.0.2272.89,n,3480,http,364,credit,Gweru,Steward Bank,False
10282,3512,45,486,10,chip,male,Safari/537.36,n,5732,https,523,credit,Harare,First Capital Bank,False
3426,700,36,5553,10,chip,male,Chrome/41.0.2272.89,n,1680,https,380,credit,Bulawayo,FBC Bank,False
2396,9186,35,604,6,magnetic strip,female,Safari/537.36,n,7000,http,685,credit,Kwekwe,Agribank,False
13535,2503,51,5800,1,chip,female,Chrome/41.0.2272.89,n,6624,http,524,credit,Bulawayo,CBZ Bank,True
7558,1121,45,4287,2,magnetic strip,female,Safari/537.36,n,7237,https,723,credit,Bulawayo,First Capital Bank,True
5986,9198,53,1537,13,chip,female,Mozilla/5.0,y,9094,https,389,credit,Kwekwe,Agribank,True
11303,5349,34,4530,7,chip,female,Chrome/41.0.2272.89,y,5957,http,342,credit,Harare,Agribank,True
1842,4938,31,1686,6,online,female,Mozilla/5.0,y,3224,http,967,debit,Kwekwe,CBZ Bank,True
9305,1317,37,4584,8,chip,male,Linux x86_64,n,5921,http,302,credit,Bindura,Agribank,False
13469,3267,39,4457,5,chip,female,Safari/537.36,n,7664,http,630,credit,Harare,FBC Bank,False
7896,7409,29,1392,5,magnetic strip,female,Mozilla/5.0,y,2251,http,374,debit,Gweru,Steward Bank,False
13594,598,34,2272,7,chip,male,Safari/537.36,y,2360,http,276,credit,Rusape,FBC Bank,False
638,4861,52,364,10,chip,female,Mozilla/5.0,n,4840,http,762,debit,Kwekwe,CBZ Bank,False
4660,2513,46,4645,2,online,male,Mozilla/5.0,n,4527,http,215,debit,Hwange,CBZ Bank,False
12353,4796,45,5772,4,chip,female,Mozilla/5.0,y,9516,http,541,credit,Rusape,CBZ Bank,False
10097,3381,43,3584,1,chip,female,Chrome/41.0.2272.89,y,7609,http,544,debit,Gweru,First Capital Bank,False
2561,6814,32,5934,1,online,female,Mozilla/5.0,y,2419,http,467,debit,Bulawayo,BANC ABC,False
4023,5105,42,4162,7,magnetic strip,female,Safari/537.36,y,4462,http,507,credit,Gweru,Agribank,False
3005,5682,49,3061,8,online,female,Mozilla/5.0,n,4347,http,212,credit,Gweru,Steward Bank,False
5140,4028,46,3759,13,online,male,Safari/537.36,y,1303,http,787,credit,Bulawayo,Agribank,False
585,8008,41,1793,8,online,female,Chrome/41.0.2272.89,n,9069,http,413,credit,Gweru,Agribank,False
14778,9545,38,2483,3,chip,female,Mozilla/5.0,n,6493,http,470,debit,Bindura,Agribank,False
1779,2110,26,2598,10,online,female,Chrome/41.0.2272.89,y,1111,http,449,debit,Marondera,Agribank,False
7485,9403,52,837,5,online,male,Safari/537.36,y,8496,https,702,credit,Bulawayo,First Capital Bank,False
7710,4706,51,5850,7,magnetic strip,female,Chrome/41.0.2272.89,n,5558,https,488,debit,Bulawayo,BANC ABC,False
4456,8683,37,2199,7,chip,male,AppleWebKit/537.36,n,4805,https,275,credit,Gweru,Agribank,False
9850,10438,47,5964,1,chip,male,Chrome/41.0.2272.89,n,5875,http,422,debit,Harare,Steward Bank,False
5648,10815,43,456,1,chip,male,Chrome/41.0.2272.89,y,3222,http,762,debit,Gweru,First Capital Bank,False
2292,6880,27,2220,10,online,female,Mozilla/5.0,y,6411,https,844,debit,Bulawayo,Agribank,False
4502,8223,50,830,2,online,female,Chrome/41.0.2272.89,y,8208,https,588,debit,Bulawayo,First Capital Bank,False
519,4861,46,383,6,online,female,AppleWebKit/537.36,y,5622,https,481,debit,Hwange,First Capital Bank,False
5265,10343,50,3828,9,online,female,Chrome/41.0.2272.89,n,2665,http,114,debit,Harare,FBC Bank,False
12146,4848,24,4836,10,online,female,Mozilla/5.0,n,5032,https,103,credit,Kwekwe,BANC ABC,False
14207,9150,53,960,8,magnetic strip,female,Chrome/41.0.2272.89,n,8571,http,434,credit,Rusape,CBZ Bank,False
1658,6537,42,2953,5,chip,male,Mozilla/5.0,y,7286,https,624,credit,Harare,First Capital Bank,False
13431,7665,50,5329,8,online,female,Chrome/41.0.2272.89,n,1716,https,192,debit,Bulawayo,FBC Bank,False
14231,5683,50,600,12,magnetic strip,female,Safari/537.36,n,8056,http,991,debit,Bindura,BANC ABC,False
12206,10071,50,1568,1,magnetic strip,male,Chrome/41.0.2272.89,n,8329,https,101,debit,Kwekwe,Agribank,False
6133,5197,24,2862,3,magnetic strip,male,Mozilla/5.0,n,7005,http,830,debit,Bulawayo,Agribank,False
11670,7253,25,3734,12,online,female,Safari/537.36,y,6921,https,838,debit,Harare,BANC ABC,False
7388,9181,50,756,10,magnetic strip,male,Mozilla/5.0,n,8232,https,254,credit,Kwekwe,Agribank,False
13433,7078,27,4463,4,online,male,Chrome/41.0.2272.89,n,9725,https,838,credit,Bulawayo,CBZ Bank,False
2697,3937,37,4841,1,chip,female,Mozilla/5.0,n,5484,https,336,credit,Gweru,Agribank,False
7263,1104,25,3552,13,online,male,Chrome/41.0.2272.89,y,6414,http,283,debit,Gweru,FBC Bank,False
14752,8513,57,2425,12,online,female,Chrome/41.0.2272.89,n,3214,https,835,debit,Kwekwe,Agribank,False
12706,10063,48,3691,12,magnetic strip,male,Mozilla/5.0,n,6206,http,389,debit,Bulawayo,CBZ Bank,False
11633,7838,50,4855,13,chip,male,Chrome/41.0.2272.89,y,8781,https,804,credit,Bulawayo,Agribank,False
2780,8465,42,5324,8,online,female,Mozilla/5.0,y,5142,https,574,debit,Harare,BANC ABC,False
8764,10685,47,305,4,chip,male,Mozilla/5.0,n,8874,http,935,credit,Bulawayo,Agribank,False
11943,867,57,2381,8,online,male,Mozilla/5.0,n,2581,http,667,debit,Bindura,Agribank,False
8654,1275,53,5360,11,magnetic strip,female,Safari/537.36,n,2612,https,783,debit,Kwekwe,FBC Bank,False
12093,2646,33,5481,3,online,female,Mozilla/5.0,y,3775,https,829,debit,Harare,FBC Bank,False
9129,10961,40,5906,11,chip,male,Chrome/41.0.2272.89,n,6380,https,259,debit,Kwekwe,FBC Bank,False
7221,1152,46,1480,8,online,female,Safari/537.36,y,7586,http,988,debit,Marondera,BANC ABC,False
4223,5492,57,1950,10,online,male,Mozilla/5.0,y,1438,http,293,debit,Bulawayo,Steward Bank,False
11236,1853,38,859,11,chip,female,Chrome/41.0.2272.89,y,3061,https,498,debit,Hwange,Steward Bank,False
10922,10980,49,5072,4,online,male,Mozilla/5.0,y,2662,https,326,credit,Bulawayo,CBZ Bank,False
6000,8129,38,3446,10,chip,male,lk/41.0.2272.89,y,9684,http,404,debit,Kwekwe,CBZ Bank,False
13891,4880,30,2054,5,online,female,AppleWebKit/537.36,n,7872,http,574,credit,Bulawayo,Agribank,False
6912,2883,38,482,3,magnetic strip,male,Linux x86_64,n,2939,https,174,credit,Harare,FBC Bank,False
10862,229,53,3018,7,chip,female,Chrome/41.0.2272.89,y,5647,https,165,debit,Kwekwe,FBC Bank,False
7605,690,30,962,8,online,female,Mozilla/5.0,y,7430,http,423,debit,Gweru,First Capital Bank,True
3932,135,53,3402,5,chip,male,Chrome/41.0.2272.89,y,9773,http,355,credit,Bulawayo,Agribank,False
9022,10304,56,3935,3,chip,female,Safari/537.36,n,7831,https,520,credit,Gweru,Steward Bank,False
9703,4738,51,2176,10,chip,male,Linux x86_64,n,9421,https,922,credit,Marondera,Steward Bank,False
5412,6500,52,1473,2,online,female,Safari/537.36,n,8358,https,548,credit,Bulawayo,Agribank,False
853,10449,25,2017,2,chip,female,Mozilla/5.0,n,2993,http,170,credit,Bulawayo,FBC Bank,False
710,5618,38,4735,7,online,female,Chrome/41.0.2272.89,n,7789,https,944,credit,Bulawayo,Agribank,False
7261,6193,56,4583,11,chip,female,Safari/537.36,y,9500,http,648,credit,Bindura,Steward Bank,False
2004,9977,46,2291,1,online,female,Chrome/41.0.2272.89,n,5912,https,954,debit,Bulawayo,FBC Bank,False
12480,7354,33,3778,5,online,female,Chrome/41.0.2272.89,n,6081,http,437,debit,Rusape,Agribank,False
11552,2811,35,5326,6,chip,female,Chrome/41.0.2272.89,y,5149,https,719,debit,Bulawayo,Steward Bank,False
8330,3388,27,699,4,chip,female,Chrome/41.0.2272.89,y,9307,https,813,debit,Marondera,Agribank,False
4550,2994,37,4506,10,chip,male,Mozilla/5.0,y,2774,http,312,debit,Bulawayo,FBC Bank,False
12945,10701,39,3364,13,chip,male,Mozilla/5.0,n,9176,https,440,credit,Gweru,First Capital Bank,False
5617,6882,41,5055,5,chip,female,Chrome/41.0.2272.89,y,3644,https,834,credit,Harare,BANC ABC,False
2373,6638,54,2143,10,chip,female,Safari/537.36,y,4165,https,397,debit,Bulawayo,Agribank,False
14767,1690,35,3765,5,magnetic strip,male,Mozilla/5.0,n,1010,http,785,debit,Bulawayo,Agribank,False
12747,1974,44,4767,4,chip,female,Chrome/41.0.2272.89,n,3383,https,340,credit,Bulawayo,CBZ Bank,False
2546,1335,49,4816,13,online,female,Mozilla/5.0,n,5131,https,661,debit,Harare,Steward Bank,False
4911,10565,32,3471,11,online,female,Safari/537.36,n,1768,http,869,credit,Bulawayo,FBC Bank,False
4013,1079,35,5706,11,online,female,Chrome/41.0.2272.89,y,7092,https,864,debit,Harare,CBZ Bank,False
8808,10563,47,4467,9,online,male,Mozilla/5.0,n,2194,http,731,debit,Bulawayo,Steward Bank,False
8704,781,32,3529,10,online,female,Mozilla/5.0,n,4091,https,777,credit,Marondera,Agribank,False
6619,107,48,4530,5,chip,male,Safari/537.36,y,4376,https,543,debit,Bindura,CBZ Bank,False
12483,7784,28,2783,7,chip,male,Mozilla/5.0,n,5340,http,428,credit,Hwange,Agribank,False
3416,3562,37,2799,1,online,female,Mozilla/5.0,y,5994,http,401,credit,Harare,BANC ABC,False
3870,5131,28,2401,6,magnetic strip,female,Safari/537.36,y,3899,http,608,credit,Hwange,CBZ Bank,False
12630,6433,50,3775,3,chip,male,Mozilla/5.0,y,9322,https,335,debit,Harare,Steward Bank,False
2130,2910,24,3505,4,magnetic strip,female,Mozilla/5.0,n,3144,http,186,credit,Bulawayo,Agribank,False
6136,2514,36,530,6,chip,female,Mozilla/5.0,n,8018,http,124,credit,Bulawayo,Agribank,False
9364,10847,43,233,13,magnetic strip,female,Safari/537.36,y,7537,http,274,debit,Bulawayo,CBZ Bank,True
12821,3120,35,1990,6,chip,female,Linux x86_64,y,2018,http,298,credit,Marondera,CBZ Bank,True
10427,6739,33,4301,9,chip,female,Mozilla/5.0,y,9294,http,115,debit,Kwekwe,BANC ABC,True
8517,3820,56,3561,5,magnetic strip,male,Safari/537.36,y,6210,https,266,debit,Bindura,Agribank,True
11374,4661,29,5706,2,magnetic strip,female,Mozilla/5.0,y,8169,https,620,credit,Bulawayo,FBC Bank,True
809,8735,53,2427,10,online,female,Mozilla/5.0,y,4790,https,858,credit,Harare,First Capital Bank,True
1271,2318,46,3469,2,online,female,Chrome/41.0.2272.89,n,7127,http,657,credit,Bindura,Steward Bank,True
12450,3281,43,939,10,chip,male,Chrome/41.0.2272.89,y,1256,https,422,credit,Marondera,Agribank,True
741,6667,26,92,10,online,female,Mozilla/5.0,n,6978,https,460,credit,Harare,CBZ Bank,True
8517,6032,54,4190,2,online,male,Safari/537.36,y,1136,http,797,debit,Gweru,FBC Bank,True
5171,7555,38,2236,7,online,female,Safari/537.36,n,4329,https,170,debit,Bulawayo,Steward Bank,False
6452,6438,25,865,3,online,male,Chrome/41.0.2272.89,y,2484,http,515,credit,Kwekwe,CBZ Bank,False
5594,5630,44,1987,1,online,female,Chrome/41.0.2272.89,n,6119,https,495,debit,Bulawayo,BANC ABC,False
7722,252,34,3463,7,magnetic strip,female,Chrome/41.0.2272.89,n,2802,http,419,credit,Kwekwe,Agribank,False
11421,5847,42,4831,6,chip,female,lk/41.0.2272.89,n,3620,https,778,debit,Harare,First Capital Bank,False
6636,1940,43,3325,12,online,male,Mozilla/5.0,y,7996,http,964,credit,Bulawayo,Steward Bank,False
6031,7240,31,4164,10,magnetic strip,male,Chrome/41.0.2272.89,y,5185,https,610,credit,Harare,CBZ Bank,False
14640,2085,40,3409,8,chip,male,lk/41.0.2272.89,y,3346,https,599,credit,Harare,Agribank,False
6758,1274,37,3635,12,chip,female,Mozilla/5.0,y,1855,https,376,debit,Gweru,Steward Bank,False
8718,7127,45,2830,11,magnetic strip,female,Chrome/41.0.2272.89,n,2096,https,979,debit,Marondera,Agribank,False
4569,9711,36,2576,13,magnetic strip,male,lk/41.0.2272.89,y,9983,http,279,credit,Rusape,BANC ABC,False
4590,9694,43,3661,11,online,female,Chrome/41.0.2272.89,n,9387,http,774,debit,Bindura,Steward Bank,False
12643,406,55,5601,10,online,male,Safari/537.36,n,9510,http,892,credit,Bulawayo,BANC ABC,False
2153,10245,39,5555,11,magnetic strip,female,Safari/537.36,n,5797,https,274,credit,Bulawayo,Steward Bank,False
7901,9966,38,3436,9,online,male,Chrome/41.0.2272.89,n,2340,https,132,debit,Harare,Steward Bank,False
9091,9415,57,649,7,chip,female,Mozilla/5.0,n,3813,http,572,debit,Bindura,Agribank,False
1068,9700,26,4979,9,magnetic strip,female,Chrome/41.0.2272.89,n,3286,http,603,debit,Harare,Agribank,False
11853,793,30,979,9,chip,female,lk/41.0.2272.89,n,1355,https,155,debit,Hwange,First Capital Bank,False
6421,9191,56,488,5,chip,female,Mozilla/5.0,n,6288,https,528,debit,Harare,FBC Bank,False
9099,6103,48,1306,1,online,male,Mozilla/5.0,n,2465,http,910,debit,Bindura,Agribank,False
7492,3834,43,2150,5,magnetic strip,female,Chrome/41.0.2272.89,n,2788,http,974,debit,Bulawayo,First Capital Bank,False
7016,9230,28,4935,2,magnetic strip,female,Safari/537.36,y,1958,http,633,credit,Bulawayo,Agribank,False
6784,6256,47,3210,7,online,female,Chrome/41.0.2272.89,y,8690,https,290,debit,Gweru,FBC Bank,False
11248,7388,38,1161,9,online,female,Chrome/41.0.2272.89,y,5677,https,752,debit,Bulawayo,Steward Bank,False
10760,9764,32,5147,9,magnetic strip,female,Mozilla/5.0,y,6444,https,453,debit,Rusape,Agribank,False
11529,3852,50,4805,8,chip,female,Chrome/41.0.2272.89,y,6919,https,539,debit,Rusape,Agribank,False
14944,4936,35,4420,5,online,female,Mozilla/5.0,y,3388,http,655,debit,Bulawayo,CBZ Bank,False
725,3106,39,3706,8,online,female,Safari/537.36,n,9949,https,234,debit,Harare,BANC ABC,False
14678,9011,52,714,7,chip,male,Chrome/41.0.2272.89,y,2358,http,605,debit,Bindura,Agribank,False
1586,1410,48,4450,13,chip,female,Chrome/41.0.2272.89,n,6355,https,322,credit,Bulawayo,Agribank,False
8500,2860,45,798,1,magnetic strip,female,Mozilla/5.0,n,6616,http,655,debit,Bulawayo,First Capital Bank,False
2389,6454,48,4683,2,chip,female,Chrome/41.0.2272.89,y,5028,http,342,credit,Harare,Steward Bank,False
13021,9901,47,1106,11,online,female,Safari/537.36,n,9241,https,651,credit,Bulawayo,Steward Bank,False
1628,3129,25,2738,1,online,female,Chrome/41.0.2272.89,n,1173,http,678,credit,Bulawayo,Agribank,False
14279,1826,36,129,13,magnetic strip,female,Mozilla/5.0,n,4594,http,310,debit,Bulawayo,Agribank,False
11281,1348,36,181,4,online,female,Safari/537.36,n,2096,http,240,credit,Harare,Agribank,False
5476,1580,47,3943,1,online,female,Chrome/41.0.2272.89,y,8869,http,837,debit,Harare,FBC Bank,False
8907,6460,33,3089,5,magnetic strip,female,Mozilla/5.0,n,6348,https,465,debit,Bulawayo,First Capital Bank,True
9732,1868,36,1313,4,online,male,Chrome/41.0.2272.89,y,2744,http,681,debit,Harare,Agribank,False
11184,10744,47,4411,6,online,female,lk/41.0.2272.89,n,5105,https,262,debit,Bulawayo,Steward Bank,False
8892,7316,28,1090,4,chip,female,Mozilla/5.0,y,2369,http,552,debit,Harare,BANC ABC,False
9190,1709,56,2239,6,chip,female,Chrome/41.0.2272.89,y,6225,https,297,debit,Rusape,Agribank,False
5212,4542,24,199,5,online,male,Mozilla/5.0,n,6047,https,178,debit,Bulawayo,Agribank,False
6576,4637,55,2777,4,online,male,AppleWebKit/537.36,n,5165,https,893,debit,Bulawayo,Agribank,False
10640,2322,32,1672,13,online,female,Mozilla/5.0,y,9504,http,177,credit,Harare,Agribank,False
11652,7081,40,195,11,magnetic strip,male,Mozilla/5.0,y,8840,http,192,debit,Bulawayo,Agribank,False
992,1007,46,2559,9,online,female,Mozilla/5.0,y,6464,https,773,credit,Bulawayo,Agribank,False
2955,5243,30,3336,1,online,male,Chrome/41.0.2272.89,y,5703,http,528,credit,Harare,Agribank,False
11583,10254,24,5153,11,chip,female,Safari/537.36,n,9591,http,459,credit,Harare,FBC Bank,False
6029,8045,37,593,9,online,male,Chrome/41.0.2272.89,n,3228,http,679,credit,Harare,BANC ABC,False
6038,571,47,5305,1,chip,female,Safari/537.36,n,7716,http,346,debit,Harare,FBC Bank,False
9118,673,40,5409,7,online,female,Chrome/41.0.2272.89,y,5901,http,126,credit,Hwange,Steward Bank,False
7408,8345,27,2672,6,chip,female,Safari/537.36,n,2375,http,617,credit,Marondera,Steward Bank,False
9729,6253,42,2500,3,chip,female,Safari/537.36,y,4544,https,625,debit,Gweru,Agribank,False
7652,9011,55,2231,2,magnetic strip,male,Mozilla/5.0,y,4849,https,451,credit,Harare,Steward Bank,False
576,10453,42,4252,5,chip,female,Safari/537.36,y,8081,http,238,debit,Harare,BANC ABC,False
6648,2617,33,4404,9,online,male,Linux x86_64,n,6435,https,889,credit,Kwekwe,FBC Bank,False
3726,2691,47,2978,6,magnetic strip,female,Mozilla/5.0,y,7038,https,886,credit,Harare,FBC Bank,False
