feature0,feature1,feature2,feature3,feature4,age,feature5,cv_data,asv,cvv,Amount,CardNo,Label,location,card_type,bank
437.0,336.0,256.0,5.0,115.0,4.0,4.0,4.0,5.0,3.0,500.0,4161401.0,False,Harare,Credit,Cabs Bank
440.0,751.0,291.0,168.0,11.0,14.0,4.0,5.0,3.0,2.0,2943.0,4161401.0,False,Harare,Debit,AgriBank
440.0,726.0,296.0,34.0,50.0,173.0,6.0,5.0,3.0,9.0,99.0,4161401.0,False,Kwekwe,Debit,FBC Bank
440.0,751.0,291.0,168.0,11.0,14.0,4.0,5.0,3.0,2.0,1279.0,4161401.0,False,Bindura,Debit,FBC Bank
440.0,751.0,291.0,168.0,11.0,14.0,4.0,5.0,3.0,2.0,1500.0,4161401.0,False,Marondera,Credit,NMB Bank
441.0,634.0,312.0,266.0,8.0,49.0,5.0,5.0,4.0,1.0,12.0,4161401.0,False,Nyanga,Credit,Standard Bank
440.0,751.0,291.0,168.0,11.0,14.0,4.0,5.0,3.0,2.0,859.0,4161401.0,False,Marondera,Debit,FBC Bank
440.0,751.0,291.0,168.0,11.0,14.0,4.0,5.0,3.0,2.0,600.0,4161401.0,False,Marondera,Debit,First Capital Bank
440.0,751.0,291.0,168.0,11.0,14.0,4.0,5.0,3.0,2.0,1404.0,4161401.0,False,Bulawayo,Debit,Cabs Bank
441.0,634.0,312.0,266.0,8.0,49.0,5.0,5.0,4.0,1.0,40.0,4161401.0,False,Kwekwe,Credit,NMB Bank
437.0,116.0,239.0,449.0,98.0,16.0,11.0,5.0,9.0,9.0,404.0,4161401.0,False,Nyanga,Credit,Steward Bank
437.0,348.0,257.0,29.0,106.0,45.0,5.0,5.0,6.0,3.0,556.0,4161401.0,False,Bindura,Debit,Banc ABC
437.0,336.0,256.0,5.0,115.0,4.0,4.0,4.0,5.0,3.0,84.0,4161401.0,False,Kadoma,Credit,Cabs Bank
440.0,751.0,291.0,168.0,11.0,14.0,4.0,5.0,3.0,2.0,2500.0,4161401.0,False,Hwange,Credit,Banc ABC
440.0,751.0,291.0,168.0,11.0,14.0,4.0,5.0,3.0,2.0,1315.0,4161401.0,False,Nyanga,Debit,NMB Bank
441.0,634.0,312.0,266.0,8.0,49.0,5.0,5.0,4.0,1.0,58.0,4161401.0,False,Harare,Credit,FBC Bank
440.0,751.0,291.0,168.0,11.0,14.0,4.0,5.0,3.0,2.0,1500.0,4161401.0,False,Hwange,Credit,AgriBank
441.0,634.0,312.0,266.0,8.0,49.0,5.0,5.0,4.0,1.0,19.0,4161401.0,False,Harare,Credit,AgriBank
440.0,751.0,291.0,168.0,11.0,14.0,4.0,5.0,3.0,2.0,2203.0,4161401.0,False,Harare,Credit,FBC Bank
441.0,634.0,312.0,266.0,8.0,49.0,5.0,5.0,4.0,1.0,70.0,4161401.0,False,Hwange,Credit,AgriBank
390.0,310.0,560.0,3.0,69.0,106.0,10.0,3.0,6.0,2.0,21.0,4162255.0,False,Bindura,Debit,FBC Bank
415.0,332.0,19.0,39.0,75.0,105.0,11.0,4.0,5.0,2.0,2500.0,4175107.0,False,Harare,Debit,Cabs Bank
417.0,762.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,3.0,4000.0,4175107.0,False,Bindura,Credit,AgriBank
415.0,308.0,15.0,34.0,131.0,55.0,3.0,4.0,5.0,3.0,4000.0,4175107.0,False,Kadoma,Debit,Cabs Bank
415.0,332.0,19.0,38.0,73.0,106.0,11.0,4.0,5.0,2.0,15.0,4175107.0,False,Kwekwe,Credit,AgriBank
415.0,308.0,15.0,34.0,131.0,55.0,3.0,4.0,5.0,3.0,254.0,4175107.0,False,Harare,Debit,First Capital Bank
415.0,308.0,15.0,34.0,131.0,55.0,3.0,4.0,5.0,3.0,139.0,4175107.0,False,Harare,Credit,Cabs Bank
415.0,336.0,13.0,45.0,109.0,42.0,4.0,4.0,6.0,3.0,101.0,4175107.0,False,Bulawayo,Credit,FBC Bank
415.0,260.0,19.0,170.0,169.0,222.0,1.0,4.0,11.0,2.0,4000.0,4175107.0,False,Bulawayo,Credit,FBC Bank
415.0,332.0,19.0,38.0,73.0,106.0,11.0,4.0,5.0,2.0,113.0,4175107.0,False,Harare,Credit,FBC Bank
415.0,332.0,19.0,38.0,75.0,106.0,11.0,4.0,5.0,2.0,461.0,4175107.0,False,Harare,Debit,Banc ABC
415.0,307.0,16.0,37.0,132.0,58.0,3.0,4.0,5.0,3.0,365.0,4175107.0,False,Harare,Credit,NMB Bank
415.0,332.0,19.0,38.0,73.0,106.0,11.0,4.0,5.0,2.0,354.0,4175107.0,False,Nyanga,Debit,Steward Bank
415.0,307.0,16.0,37.0,132.0,58.0,3.0,4.0,5.0,3.0,402.0,4175107.0,False,Harare,Credit,Steward Bank
415.0,307.0,16.0,37.0,132.0,58.0,3.0,4.0,7.0,7.0,402.0,4175107.0,False,Bulawayo,Credit,Cabs Bank
415.0,344.0,21.0,18.0,117.0,85.0,15.0,4.0,11.0,2.0,79.0,4175107.0,False,Kadoma,Credit,FBC Bank
415.0,344.0,21.0,18.0,117.0,85.0,15.0,4.0,11.0,2.0,78.0,4175107.0,False,Kadoma,Credit,AgriBank
417.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,3060.0,4175107.0,False,Bulawayo,Credit,First Capital Bank
415.0,332.0,19.0,39.0,73.0,104.0,11.0,4.0,6.0,2.0,2397.0,4175107.0,False,Nyanga,Debit,AgriBank
415.0,344.0,21.0,18.0,118.0,84.0,15.0,4.0,10.0,2.0,144.0,4175107.0,False,Harare,Credit,AgriBank
415.0,332.0,19.0,38.0,73.0,106.0,11.0,4.0,5.0,2.0,582.0,4175107.0,False,Harare,Debit,FBC Bank
415.0,283.0,23.0,175.0,37.0,272.0,9.0,3.0,3.0,3.0,4000.0,4175107.0,False,Marondera,Credit,NMB Bank
417.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,480.0,4175107.0,False,Nyanga,Debit,NMB Bank
415.0,348.0,18.0,7.0,88.0,49.0,12.0,4.0,4.0,1.0,190.0,4175107.0,False,Hwange,Debit,AgriBank
438.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,3541.0,4176726.0,False,Harare,Credit,FBC Bank
439.0,334.0,186.0,82.0,106.0,23.0,14.0,4.0,14.0,2.0,11.0,4179603.0,False,Hwange,Debit,FBC Bank
439.0,334.0,186.0,82.0,106.0,23.0,14.0,4.0,14.0,2.0,2.0,4179603.0,False,Harare,Debit,AgriBank
439.0,322.0,193.0,35.0,129.0,54.0,3.0,4.0,14.0,2.0,47.0,4179603.0,False,Nyanga,Credit,AgriBank
439.0,334.0,186.0,82.0,106.0,23.0,14.0,4.0,14.0,2.0,11.0,4179603.0,True,Harare,Credit,Cabs Bank
415.0,770.0,175.0,140.0,4.0,9.0,3.0,4.0,3.0,3.0,1500.0,4182071.0,False,Kadoma,Credit,NMB Bank
415.0,770.0,175.0,140.0,4.0,9.0,3.0,4.0,3.0,3.0,1500.0,4182071.0,False,Harare,Credit,Cabs Bank
415.0,773.0,174.0,133.0,7.0,16.0,4.0,4.0,8.0,1.0,400.0,4182071.0,False,Bulawayo,Credit,Banc ABC
415.0,773.0,174.0,133.0,7.0,16.0,4.0,4.0,8.0,1.0,100.0,4182071.0,False,Kadoma,Credit,Cabs Bank
415.0,770.0,175.0,140.0,4.0,9.0,3.0,4.0,3.0,3.0,2600.0,4182071.0,False,Kadoma,Credit,AgriBank
415.0,770.0,175.0,140.0,4.0,9.0,3.0,4.0,3.0,3.0,1000.0,4182071.0,False,Harare,Debit,FBC Bank
415.0,770.0,175.0,140.0,4.0,9.0,3.0,4.0,3.0,3.0,1400.0,4182071.0,False,Harare,Credit,First Capital Bank
415.0,770.0,175.0,140.0,4.0,9.0,3.0,4.0,3.0,3.0,3600.0,4182071.0,False,Kadoma,Debit,Banc ABC
415.0,770.0,175.0,140.0,4.0,9.0,3.0,4.0,3.0,3.0,1500.0,4182071.0,False,Harare,Credit,AgriBank
413.0,319.0,215.0,40.0,69.0,122.0,10.0,3.0,5.0,2.0,1731.0,4182071.0,True,Nyanga,Credit,Steward Bank
434.0,347.0,244.0,30.0,106.0,44.0,5.0,5.0,6.0,3.0,628.0,4191409.0,False,Harare,Credit,FBC Bank
434.0,347.0,244.0,30.0,106.0,44.0,5.0,5.0,6.0,3.0,563.0,4191409.0,False,Kadoma,Debit,AgriBank
434.0,339.0,243.0,5.0,113.0,14.0,4.0,5.0,7.0,1.0,52.0,4191409.0,False,Harare,Credit,AgriBank
434.0,347.0,244.0,30.0,106.0,44.0,5.0,4.0,6.0,3.0,196.0,4191409.0,False,Bulawayo,Credit,Cabs Bank
9459.0,784.0,75.0,126.0,12.0,6.0,3.0,17.0,4.0,3.0,2910.0,4209856.0,False,Harare,Debit,AgriBank
9459.0,784.0,75.0,126.0,12.0,6.0,3.0,17.0,4.0,3.0,5213.0,4209856.0,False,Bulawayo,Credit,Cabs Bank
9461.0,287.0,38.0,8.0,126.0,60.0,2.0,17.0,8.0,1.0,88.0,4209856.0,False,Bulawayo,Credit,First Capital Bank
9461.0,287.0,38.0,8.0,126.0,60.0,2.0,17.0,8.0,1.0,88.0,4209856.0,False,Bulawayo,Credit,NMB Bank
9461.0,287.0,38.0,8.0,126.0,60.0,2.0,17.0,8.0,1.0,88.0,4209856.0,False,Bulawayo,Credit,FBC Bank
9459.0,784.0,75.0,126.0,12.0,6.0,3.0,17.0,4.0,3.0,401.0,4209856.0,False,Marondera,Credit,Cabs Bank
9461.0,312.0,35.0,7.0,82.0,103.0,10.0,18.0,5.0,2.0,437.0,4209856.0,False,Bindura,Credit,FBC Bank
426.0,307.0,27.0,34.0,132.0,56.0,3.0,7.0,5.0,3.0,112.0,4218930.0,False,Harare,Credit,Steward Bank
426.0,336.0,25.0,46.0,110.0,42.0,4.0,7.0,6.0,3.0,1342.0,4218930.0,False,Harare,Debit,CBZ Bank
426.0,336.0,25.0,45.0,110.0,42.0,4.0,7.0,11.0,19.0,808.0,4218930.0,False,Harare,Debit,AgriBank
426.0,324.0,34.0,69.0,103.0,21.0,14.0,7.0,14.0,2.0,9.0,4218930.0,False,Harare,Debit,First Capital Bank
426.0,307.0,28.0,36.0,132.0,58.0,3.0,7.0,5.0,3.0,155.0,4218930.0,False,Harare,Debit,FBC Bank
426.0,332.0,26.0,32.0,114.0,26.0,4.0,7.0,8.0,1.0,7760.0,4218930.0,False,Kwekwe,Credit,First Capital Bank
426.0,331.0,31.0,41.0,74.0,108.0,11.0,7.0,3.0,1.0,86.0,4218930.0,False,Bindura,Credit,Cabs Bank
426.0,324.0,34.0,69.0,103.0,21.0,14.0,7.0,14.0,2.0,9.0,4218930.0,False,Bulawayo,Credit,Cabs Bank
426.0,386.0,27.0,112.0,117.0,80.0,13.0,7.0,6.0,1.0,81.0,4218930.0,False,Harare,Credit,AgriBank
426.0,386.0,27.0,112.0,117.0,80.0,13.0,7.0,6.0,1.0,100.0,4218930.0,False,Harare,Credit,Cabs Bank
426.0,316.0,27.0,13.0,126.0,29.0,3.0,7.0,8.0,1.0,4000.0,4218930.0,False,Harare,Credit,AgriBank
426.0,320.0,27.0,6.0,124.0,20.0,3.0,7.0,9.0,1.0,500.0,4218930.0,False,Bulawayo,Credit,FBC Bank
428.0,765.0,10.0,144.0,9.0,18.0,4.0,7.0,8.0,1.0,1450.0,4218930.0,False,Nyanga,Debit,CBZ Bank
426.0,386.0,27.0,112.0,117.0,80.0,13.0,7.0,6.0,1.0,778.0,4218930.0,False,Bulawayo,Debit,AgriBank
426.0,386.0,27.0,112.0,117.0,80.0,13.0,7.0,6.0,1.0,822.0,4218930.0,False,Marondera,Credit,AgriBank
426.0,326.0,26.0,12.0,119.0,2.0,3.0,7.0,8.0,1.0,1264.0,4218930.0,False,Kadoma,Credit,FBC Bank
426.0,331.0,31.0,41.0,74.0,108.0,11.0,7.0,3.0,1.0,222.0,4218930.0,False,Harare,Credit,Cabs Bank
426.0,324.0,34.0,69.0,103.0,21.0,14.0,7.0,14.0,2.0,13.0,4218930.0,False,Bindura,Debit,AgriBank
426.0,320.0,27.0,6.0,124.0,20.0,3.0,7.0,9.0,1.0,5000.0,4218930.0,False,Kadoma,Credit,AgriBank
428.0,765.0,10.0,144.0,9.0,18.0,4.0,7.0,8.0,1.0,2500.0,4218930.0,False,Kadoma,Credit,AgriBank
426.0,316.0,27.0,13.0,126.0,29.0,3.0,7.0,8.0,1.0,2500.0,4218930.0,False,Harare,Debit,AgriBank
426.0,336.0,25.0,45.0,110.0,42.0,4.0,7.0,11.0,19.0,909.0,4218930.0,False,Bulawayo,Debit,AgriBank
426.0,316.0,27.0,13.0,126.0,29.0,3.0,7.0,8.0,1.0,5000.0,4218930.0,False,Kwekwe,Credit,FBC Bank
425.0,104.0,43.0,433.0,102.0,14.0,11.0,7.0,9.0,8.0,507.0,4218930.0,False,Harare,Credit,AgriBank
426.0,330.0,26.0,27.0,115.0,19.0,4.0,7.0,8.0,1.0,5000.0,4218930.0,False,Bindura,Credit,FBC Bank
428.0,763.0,10.0,151.0,7.0,11.0,4.0,6.0,3.0,2.0,5.0,4218930.0,False,Bulawayo,Credit,AgriBank
426.0,357.0,32.0,18.0,132.0,130.0,94.0,7.0,9.0,2.0,5.0,4218930.0,True,Harare,Credit,NMB Bank
332.0,342.0,367.0,125.0,98.0,111.0,5.0,4.0,7.0,2.0,40.0,4220577.0,False,Nyanga,Debit,First Capital Bank
334.0,777.0,335.0,131.0,2.0,8.0,3.0,4.0,3.0,3.0,505.0,4220577.0,False,Kwekwe,Debit,Cabs Bank
418.0,385.0,15.0,109.0,114.0,78.0,13.0,4.0,8.0,1.0,73.0,4235922.0,True,Kadoma,Credit,Cabs Bank
418.0,385.0,15.0,109.0,114.0,78.0,13.0,4.0,8.0,1.0,73.0,4235922.0,True,Bulawayo,Credit,Banc ABC
418.0,385.0,15.0,109.0,114.0,78.0,13.0,4.0,8.0,1.0,73.0,4235922.0,True,Harare,Debit,Cabs Bank
418.0,385.0,15.0,109.0,114.0,78.0,13.0,4.0,8.0,1.0,73.0,4235922.0,True,Harare,Credit,NMB Bank
418.0,385.0,15.0,109.0,114.0,78.0,13.0,4.0,8.0,1.0,73.0,4235922.0,True,Harare,Credit,FBC Bank
418.0,385.0,15.0,109.0,114.0,78.0,13.0,4.0,8.0,1.0,73.0,4235922.0,True,Harare,Credit,AgriBank
418.0,385.0,15.0,109.0,114.0,78.0,13.0,4.0,8.0,1.0,73.0,4235922.0,True,Harare,Credit,AgriBank
418.0,385.0,15.0,109.0,114.0,78.0,13.0,4.0,8.0,1.0,73.0,4235922.0,True,Harare,Credit,AgriBank
427.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,100.0,4270267.0,False,Bulawayo,Credit,Cabs Bank
427.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,719.0,4270267.0,False,Kadoma,Debit,FBC Bank
425.0,333.0,14.0,34.0,113.0,29.0,4.0,4.0,7.0,1.0,659.0,4270267.0,False,Harare,Debit,AgriBank
425.0,360.0,20.0,21.0,141.0,159.0,93.0,4.0,3.0,1.0,3621.0,4270267.0,False,Kadoma,Debit,FBC Bank
425.0,345.0,19.0,6.0,91.0,27.0,12.0,4.0,14.0,3.0,15.0,4270267.0,False,Hwange,Debit,AgriBank
427.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,1509.0,4270267.0,False,Kadoma,Credit,AgriBank
425.0,353.0,18.0,21.0,92.0,33.0,12.0,4.0,5.0,1.0,297.0,4270267.0,False,Kadoma,Debit,Steward Bank
428.0,623.0,45.0,344.0,7.0,25.0,5.0,5.0,4.0,1.0,152.0,4270267.0,False,Harare,Credit,FBC Bank
425.0,331.0,19.0,42.0,75.0,108.0,11.0,4.0,4.0,1.0,396.0,4270267.0,False,Hwange,Credit,Cabs Bank
425.0,315.0,13.0,24.0,115.0,12.0,3.0,4.0,13.0,1.0,659.0,4270267.0,False,Bulawayo,Credit,FBC Bank
425.0,346.0,19.0,6.0,91.0,27.0,12.0,4.0,12.0,3.0,15.0,4270267.0,False,Hwange,Credit,Cabs Bank
425.0,329.0,14.0,25.0,115.0,18.0,4.0,4.0,8.0,8.0,62.0,4270267.0,False,Harare,Credit,Cabs Bank
425.0,331.0,19.0,42.0,75.0,108.0,11.0,4.0,4.0,1.0,553.0,4270267.0,False,Harare,Credit,FBC Bank
427.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,1358.0,4270267.0,False,Harare,Credit,NMB Bank
425.0,353.0,18.0,21.0,92.0,33.0,12.0,4.0,5.0,1.0,284.0,4270267.0,False,Harare,Debit,AgriBank
428.0,623.0,45.0,344.0,7.0,25.0,5.0,5.0,4.0,1.0,91.0,4270267.0,False,Harare,Credit,Cabs Bank
425.0,346.0,19.0,6.0,91.0,27.0,12.0,4.0,12.0,3.0,15.0,4270267.0,False,Bulawayo,Credit,Cabs Bank
425.0,343.0,20.0,21.0,112.0,43.0,110.0,4.0,10.0,2.0,220.0,4270267.0,False,Nyanga,Credit,AgriBank
427.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,1500.0,4270267.0,False,Harare,Debit,Cabs Bank
425.0,386.0,15.0,112.0,117.0,81.0,13.0,4.0,8.0,1.0,247.0,4270267.0,False,Bindura,Debit,Cabs Bank
425.0,310.0,24.0,115.0,96.0,32.0,110.0,4.0,5.0,1.0,115.0,4270267.0,False,Hwange,Credit,Standard Bank
425.0,346.0,19.0,6.0,91.0,27.0,12.0,4.0,12.0,3.0,15.0,4270267.0,False,Nyanga,Credit,AgriBank
425.0,300.0,25.0,139.0,90.0,42.0,43.0,4.0,10.0,1.0,1298.0,4270267.0,False,Harare,Debit,Steward Bank
425.0,335.0,21.0,37.0,102.0,18.0,13.0,4.0,13.0,3.0,140.0,4270267.0,False,Bindura,Credit,Banc ABC
425.0,335.0,21.0,37.0,102.0,18.0,13.0,4.0,13.0,3.0,358.0,4270267.0,False,Harare,Credit,AgriBank
425.0,351.0,18.0,14.0,89.0,51.0,99.0,4.0,11.0,4.0,34.0,4270267.0,False,Nyanga,Debit,FBC Bank
425.0,332.0,19.0,40.0,75.0,106.0,11.0,4.0,5.0,2.0,691.0,4270267.0,False,Harare,Credit,Banc ABC
425.0,331.0,19.0,42.0,75.0,108.0,11.0,4.0,4.0,1.0,262.0,4270267.0,False,Kadoma,Credit,AgriBank
427.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,3000.0,4270267.0,False,Kadoma,Debit,AgriBank
425.0,325.0,22.0,69.0,103.0,21.0,14.0,4.0,13.0,2.0,1.0,4270267.0,False,Bindura,Credit,FBC Bank
425.0,317.0,22.0,89.0,84.0,82.0,112.0,4.0,11.0,2.0,47.0,4270267.0,False,Kadoma,Credit,NMB Bank
425.0,300.0,25.0,139.0,88.0,42.0,43.0,4.0,10.0,1.0,604.0,4270267.0,False,Harare,Credit,Cabs Bank
425.0,316.0,22.0,86.0,78.0,84.0,40.0,4.0,16.0,3.0,317.0,4270267.0,False,Bindura,Credit,FBC Bank
425.0,300.0,25.0,140.0,89.0,38.0,43.0,4.0,15.0,1.0,317.0,4270267.0,False,Bindura,Debit,FBC Bank
425.0,316.0,22.0,86.0,78.0,84.0,40.0,4.0,16.0,3.0,314.0,4270267.0,False,Bindura,Credit,AgriBank
425.0,300.0,25.0,140.0,89.0,38.0,43.0,4.0,15.0,1.0,11.0,4270267.0,False,Kadoma,Credit,Banc ABC
425.0,300.0,25.0,140.0,89.0,38.0,43.0,4.0,15.0,1.0,510.0,4270267.0,False,Bulawayo,Debit,Cabs Bank
425.0,300.0,25.0,140.0,89.0,38.0,43.0,4.0,15.0,1.0,27.0,4270267.0,False,Kadoma,Credit,FBC Bank
425.0,345.0,19.0,6.0,91.0,27.0,12.0,4.0,12.0,3.0,15.0,4270267.0,False,Harare,Credit,First Capital Bank
427.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,2677.0,4270267.0,False,Nyanga,Debit,Cabs Bank
425.0,331.0,19.0,42.0,75.0,108.0,11.0,4.0,4.0,1.0,988.0,4270267.0,False,Hwange,Credit,AgriBank
425.0,317.0,22.0,89.0,84.0,82.0,112.0,4.0,11.0,2.0,49.0,4270267.0,False,Harare,Credit,NMB Bank
425.0,315.0,13.0,24.0,115.0,12.0,3.0,4.0,13.0,1.0,717.0,4270267.0,False,Harare,Debit,Cabs Bank
425.0,345.0,19.0,6.0,91.0,27.0,12.0,4.0,12.0,3.0,15.0,4270267.0,False,Kadoma,Debit,FBC Bank
425.0,302.0,25.0,141.0,96.0,40.0,110.0,4.0,5.0,1.0,284.0,4270267.0,False,Harare,Credit,CBZ Bank
425.0,320.0,23.0,92.0,110.0,22.0,109.0,4.0,4.0,1.0,400.0,4270267.0,False,Harare,Debit,CBZ Bank
425.0,302.0,25.0,141.0,96.0,40.0,110.0,4.0,5.0,1.0,265.0,4270267.0,False,Bulawayo,Credit,FBC Bank
425.0,302.0,25.0,140.0,95.0,38.0,110.0,4.0,11.0,1.0,33.0,4270267.0,False,Bulawayo,Credit,AgriBank
425.0,315.0,13.0,24.0,115.0,12.0,3.0,4.0,13.0,1.0,726.0,4270267.0,False,Harare,Credit,First Capital Bank
425.0,302.0,25.0,141.0,96.0,40.0,110.0,4.0,5.0,1.0,284.0,4270267.0,False,Bindura,Credit,FBC Bank
425.0,302.0,25.0,141.0,96.0,40.0,110.0,4.0,5.0,1.0,260.0,4270267.0,False,Bulawayo,Debit,Cabs Bank
425.0,345.0,19.0,6.0,91.0,27.0,12.0,4.0,11.0,3.0,15.0,4270267.0,False,Harare,Debit,FBC Bank
425.0,307.0,16.0,37.0,132.0,58.0,3.0,4.0,5.0,3.0,775.0,4270267.0,False,Nyanga,Credit,FBC Bank
427.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,7500.0,4270267.0,False,Nyanga,Credit,FBC Bank
427.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,4746.0,4270267.0,False,Marondera,Credit,Cabs Bank
425.0,302.0,25.0,140.0,95.0,38.0,110.0,4.0,11.0,1.0,74.0,4270267.0,False,Harare,Credit,AgriBank
425.0,302.0,25.0,140.0,95.0,38.0,110.0,4.0,11.0,1.0,97.0,4270267.0,False,Kadoma,Credit,AgriBank
425.0,302.0,25.0,140.0,95.0,38.0,110.0,4.0,11.0,1.0,14.0,4270267.0,False,Harare,Credit,AgriBank
425.0,315.0,13.0,24.0,115.0,12.0,3.0,4.0,13.0,1.0,726.0,4270267.0,False,Hwange,Credit,Cabs Bank
425.0,339.0,19.0,20.0,79.0,81.0,11.0,4.0,6.0,2.0,117.0,4270267.0,False,Kadoma,Credit,Standard Bank
425.0,345.0,19.0,6.0,91.0,27.0,12.0,4.0,11.0,3.0,15.0,4270267.0,False,Bulawayo,Credit,Standard Bank
427.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,1676.0,4270267.0,False,Harare,Debit,AgriBank
428.0,709.0,29.0,63.0,68.0,265.0,7.0,5.0,4.0,8.0,135.0,4270267.0,False,Hwange,Credit,Steward Bank
425.0,315.0,13.0,24.0,115.0,12.0,3.0,4.0,13.0,1.0,726.0,4270267.0,False,Nyanga,Credit,AgriBank
425.0,353.0,18.0,21.0,90.0,32.0,12.0,4.0,6.0,1.0,121.0,4270267.0,False,Hwange,Debit,FBC Bank
425.0,345.0,19.0,6.0,91.0,27.0,12.0,4.0,11.0,3.0,15.0,4270267.0,False,Kwekwe,Credit,Steward Bank
425.0,354.0,17.0,24.0,91.0,28.0,12.0,4.0,7.0,1.0,54.0,4270267.0,False,Nyanga,Debit,FBC Bank
425.0,353.0,18.0,21.0,92.0,33.0,12.0,4.0,5.0,1.0,273.0,4270267.0,False,Harare,Credit,First Capital Bank
427.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,1000.0,4270267.0,False,Harare,Credit,FBC Bank
437.0,763.0,22.0,152.0,7.0,11.0,4.0,16.0,3.0,2.0,400.0,4273928.0,False,Harare,Credit,Banc ABC
435.0,338.0,13.0,46.0,109.0,44.0,4.0,17.0,7.0,1.0,150.0,4273928.0,False,Bindura,Credit,NMB Bank
435.0,338.0,13.0,46.0,109.0,44.0,4.0,17.0,7.0,1.0,303.0,4273928.0,False,Harare,Credit,Steward Bank
435.0,310.0,18.0,45.0,96.0,95.0,7.0,16.0,13.0,1.0,99.0,4273928.0,False,Nyanga,Debit,FBC Bank
437.0,763.0,22.0,152.0,7.0,11.0,4.0,16.0,3.0,2.0,1000.0,4273928.0,False,Harare,Credit,AgriBank
437.0,763.0,22.0,152.0,7.0,11.0,4.0,16.0,3.0,2.0,340.0,4273928.0,False,Kadoma,Debit,FBC Bank
435.0,311.0,15.0,28.0,130.0,48.0,3.0,17.0,8.0,1.0,65.0,4273928.0,False,Bindura,Credit,FBC Bank
435.0,356.0,17.0,26.0,93.0,36.0,99.0,17.0,11.0,4.0,150.0,4273928.0,False,Bindura,Credit,AgriBank
437.0,763.0,22.0,152.0,7.0,11.0,4.0,16.0,3.0,2.0,500.0,4273928.0,False,Harare,Credit,FBC Bank
435.0,356.0,17.0,26.0,93.0,36.0,99.0,17.0,11.0,4.0,140.0,4273928.0,False,Kadoma,Credit,Cabs Bank
435.0,336.0,13.0,45.0,109.0,42.0,4.0,17.0,6.0,3.0,2821.0,4273928.0,False,Kadoma,Debit,FBC Bank
437.0,763.0,22.0,152.0,7.0,11.0,4.0,16.0,3.0,2.0,400.0,4273928.0,False,Nyanga,Credit,AgriBank
437.0,763.0,22.0,152.0,7.0,11.0,4.0,16.0,3.0,2.0,400.0,4273928.0,False,Kadoma,Credit,Banc ABC
435.0,356.0,17.0,26.0,93.0,36.0,99.0,17.0,11.0,4.0,59.0,4273928.0,False,Harare,Debit,AgriBank
435.0,338.0,13.0,46.0,109.0,44.0,4.0,17.0,7.0,1.0,302.0,4273928.0,False,Hwange,Credit,Cabs Bank
435.0,338.0,13.0,46.0,109.0,44.0,4.0,17.0,7.0,1.0,150.0,4273928.0,False,Harare,Credit,Cabs Bank
437.0,763.0,22.0,152.0,7.0,11.0,4.0,16.0,3.0,2.0,50.0,4273928.0,False,Marondera,Debit,AgriBank
437.0,763.0,22.0,152.0,7.0,11.0,4.0,16.0,3.0,2.0,40.0,4273928.0,False,Harare,Credit,FBC Bank
435.0,314.0,13.0,24.0,115.0,12.0,3.0,17.0,11.0,11.0,2821.0,4273928.0,False,Kadoma,Credit,Steward Bank
435.0,362.0,17.0,47.0,93.0,15.0,11.0,17.0,14.0,4.0,1024.0,4273928.0,False,Harare,Credit,AgriBank
437.0,763.0,22.0,152.0,7.0,11.0,4.0,16.0,3.0,2.0,8.0,4273928.0,False,Harare,Credit,Cabs Bank
435.0,356.0,17.0,26.0,93.0,36.0,99.0,17.0,11.0,4.0,361.0,4273928.0,False,Hwange,Credit,Steward Bank
437.0,763.0,22.0,152.0,7.0,11.0,4.0,16.0,3.0,2.0,450.0,4273928.0,False,Harare,Credit,Banc ABC
435.0,350.0,18.0,11.0,89.0,44.0,12.0,17.0,4.0,1.0,116.0,4273928.0,False,Bulawayo,Credit,Banc ABC
435.0,338.0,13.0,46.0,109.0,44.0,4.0,17.0,7.0,1.0,200.0,4273928.0,False,Bulawayo,Credit,Cabs Bank
435.0,338.0,13.0,46.0,109.0,44.0,4.0,17.0,7.0,1.0,306.0,4273928.0,False,Harare,Credit,Cabs Bank
435.0,316.0,15.0,13.0,126.0,29.0,3.0,17.0,9.0,18.0,199.0,4273928.0,False,Harare,Credit,AgriBank
